Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
16545134,0,,-1,,,42379,33,0,1,30,,0,,,68fd1e64,9b25e48b,4c855e25,d02ba8fa,4cf72387,6f6d9be8,595e117d,1f89b562,a73ee510,3b08e48b,e040b352,9fd03f62,200186ae,07d13a8f,054ebda1,a8d4711a,e5ba7672,7d8c03aa,9653bb65,a458ea53,972d4080,,32c7478e,3fdb382b,e8b83407,49d68486
16557347,1,,1,,7,4561,,0,3,442,,0,,68,05db9164,ae46a29d,0211cd15,f922efad,30903e74,fbad5c96,a6d9bf82,0b153874,a73ee510,02b3a27d,c6c91669,29c3aa6b,b8a76289,b28479f6,98a7a09e,e2e2fcd9,1e88c74f,6eb2b18a,,,b964dee0,ad3062eb,32c7478e,b34f3128,,
16822738,1,,-1,,,13007,51,3,0,49,,1,,,05db9164,38a947a1,b89f3fa4,6a14f9b9,25c83c98,7e0ccccf,b7dc9c31,0b153874,a73ee510,bbaa2887,19aaafd4,904ca3af,9a62ee76,07d13a8f,89b076fc,f8b34416,07c540c4,e5f8f18f,,,f3ddd519,,32c7478e,b34f3128,,
16938810,1,0,320,,,1556,0,31,0,56,0,10,,,05db9164,8e465f4d,45dd8f3e,9ec95656,25c83c98,6f6d9be8,6284da2d,0b153874,a73ee510,991fc4a4,5874c9c9,eeec5017,740c210d,b28479f6,8d1e25de,f128e499,e5ba7672,f2becb37,,,d624c69d,,32c7478e,dc0c0119,,
16958171,0,,0,11,10,42624,,0,19,22,,0,,10,5a9ed9b0,04e09220,8af97d79,a1e6a194,4cf72387,fe6b92e5,8336c0bd,0b153874,a73ee510,3b08e48b,9a995116,f2d5da00,570a3ead,b28479f6,69f825dd,23056e4f,776ce399,6fc84bfb,,,a10e2bab,,be7c41b4,ded4aac9,,
17080396,0,,-1,,,11512,,0,0,9,,0,,,05db9164,a796837e,093ca40b,0fa0d423,25c83c98,fe6b92e5,510e6b60,6c41e35e,a73ee510,3b08e48b,700a0da7,64e10296,d1b5e8c1,07d13a8f,870efc17,6bb29970,776ce399,9de259c3,,,69c7ea42,,32c7478e,8fc66e78,,
17163525,0,,8,3,1,18047,,0,8,26,,0,,1,05db9164,2c16a946,90053385,9f43a1b5,25c83c98,fe6b92e5,cc8abb17,0b153874,a73ee510,7318b5eb,59da2976,209dd36a,a1354fa8,b28479f6,3628a186,87140baa,1e88c74f,e4ca448c,,,a62fa482,,3a171ecb,9117a34a,,
17221701,1,1,11,,4,7,4,1,4,4,1,1,,4,05db9164,287130e0,fbe8681d,e3191974,25c83c98,fbad5c96,81bb0302,062b5529,a73ee510,8b7e21f6,b7094596,dbb35c1b,1f9d2c38,1adce6ef,310d155b,ad1b5d6f,07c540c4,891589e7,b9a905aa,b1252a9d,b116534e,ad3062eb,32c7478e,f645d400,ea9a246c,f966d8d8
17388968,1,0,310,27,,5304,181,1,1,18,0,1,0,,05db9164,26ece8a8,d2c61e57,513c4642,25c83c98,fe6b92e5,59c03bda,0b153874,a73ee510,3b08e48b,779a5106,06a5d61b,4d8657a2,07d13a8f,c7ec25fb,f38f1ad6,27c07bd6,bd6b4cf0,,,4a08ec4e,ad3062eb,3a171ecb,6138b4a7,,
17448486,1,,5,,,18308,,0,0,3,,0,,,05db9164,38a947a1,4470baf4,8c8a4c47,25c83c98,7e0ccccf,6d917ca9,5b392875,a73ee510,f26b7f57,cbf66924,bb669e25,86c2fa69,b28479f6,547b8c62,2b2ce127,1e88c74f,b133fcd4,,,2b796e4a,,32c7478e,8d365d3b,,
17475008,0,1,13,17,,627,54,1,3,2,1,1,,,5a9ed9b0,38a947a1,6c4f4555,f79f0ff4,43b19349,fbad5c96,38eb9cf4,5b392875,a73ee510,49d1ad89,7f8ffe57,896f5863,46f42a63,1adce6ef,0fb53f0f,ba4c35ae,07c540c4,8a5c9c5e,,,6db97106,,32c7478e,70dc5887,,
17527389,0,,60,1,,22733,,0,0,44,,0,,,f473b8dc,33728ce9,4b0ad917,4e353d3a,25c83c98,fe6b92e5,4f88b699,0b153874,a73ee510,3b08e48b,4427adce,ce2957ad,d7f84e3c,07d13a8f,a240ff99,5f704016,776ce399,07070d63,21ddcdc9,5840adea,e5195a68,ad3062eb,c7dc6720,9be5c7a4,2bf691b1,2fede552
17596575,0,,180,56,4,3032,344,9,30,344,,8,0,16,5bfa8ab5,b56822db,7da86e4b,b733e495,25c83c98,fbad5c96,dcc1b63d,0b153874,a73ee510,46a7deb3,731cd88c,ed397d6b,34d253f7,b28479f6,a9d1ba1a,056d8866,3486227d,38dce391,21ddcdc9,b1252a9d,deaf6b52,,32c7478e,d9556584,001f3601,6c27a535
17758163,1,,12,2,,4173,1,5,3,10,,2,,,05db9164,e77e5e6e,eb562963,13508380,25c83c98,fe6b92e5,4c49a165,5b392875,a73ee510,3b08e48b,58ab8266,5cec5ad7,fe546f75,07d13a8f,ee9ed69d,22334d10,e5ba7672,dd489dad,d13f30e6,a458ea53,7fa5d372,ad3062eb,c7dc6720,45ab94c8,445bbe3b,c84c4aec
17871542,0,,0,21,5,,,0,5,9,,0,,5,6ca3af46,942f9a8d,2f16d694,3efc2c9a,25c83c98,7e0ccccf,d9aa9d97,0b153874,7cc72ec2,3b08e48b,6e647667,b000d236,85dbe138,1adce6ef,ae97ecc3,579e48fa,2005abd1,1f868fdd,92524a76,a458ea53,22794f8c,ad3062eb,32c7478e,e3e40e42,9d93af03,118c3a6f
17982079,0,,-1,,,51785,,,0,,,,,,5a9ed9b0,4f25e98b,382b7feb,48d4b621,25c83c98,,8025502e,0b153874,7cc72ec2,0eca1729,29e4ad33,06b456fc,80467802,b28479f6,8ab5b746,9fd4357e,e5ba7672,7ef5affa,97b66ca8,a458ea53,e5612a16,,3a171ecb,fc242dcb,001f3601,3c70fac0
18118090,0,0,4,2,5,11662,490,8,16,250,0,4,0,5,05db9164,08d6d899,6a8a1217,14bfebf4,25c83c98,,0cc37e77,0b153874,a73ee510,1f765f17,f0d7528c,5b355b50,4ac844f1,1adce6ef,4db04ed5,0ded9094,e5ba7672,38748bc3,,,831d5286,,32c7478e,9e9a60e4,,
18440785,0,0,1,3,1,1774,30,10,12,45,0,5,,1,439a44a4,1cfdf714,8b912cb8,10148e4b,25c83c98,,78dcd87f,0b153874,a73ee510,beee742f,8aa7f20a,1085226d,706a14b0,1adce6ef,f3002fbd,207ec60f,e5ba7672,e88ffc9d,21ddcdc9,a458ea53,bad11d0a,ad3062eb,423fab69,bbb45e63,cb079c2d,67a53a1d
18561946,0,0,393,1,1,2774,69,5,38,79,0,3,0,1,05db9164,784f09f8,6d643294,26eb371d,25c83c98,,5186ec40,062b5529,a73ee510,4fc6fe06,a7b606c4,90883c74,eae197fd,b28479f6,cbd68e8d,f0cfa0a5,3486227d,e37d2c6d,,,9fef270d,c0061c6d,3a171ecb,05f4128c,,
18705153,0,,0,,25,4144,,0,32,145,,0,1,73,05db9164,90081f33,39bce1ad,9ef1a527,25c83c98,7e0ccccf,5547439e,0b153874,a73ee510,3b08e48b,ac043af0,65c7454e,2f3c8347,64c94865,94eccbef,b682010d,3486227d,1b884e69,,,c1d29bba,,32c7478e,8e84e831,,
18802628,0,,0,2,6,1124,,0,5,6,,0,,6,09ca0b81,38a947a1,4470baf4,8c8a4c47,25c83c98,fe6b92e5,e3fb0ef1,0b153874,a73ee510,3b08e48b,f272f98e,bb669e25,9b9e44d2,b28479f6,a3443e75,2b2ce127,776ce399,ade68c22,,,2b796e4a,,be7c41b4,8d365d3b,,
19078957,0,1,2,2,9,38,9,1,10,9,1,1,0,6,05db9164,4e8d18ed,fa7b4b22,bbf460ff,25c83c98,7e0ccccf,3eaf6291,0b153874,a73ee510,3b08e48b,90ccf098,cb635ae2,8d02a2e3,1adce6ef,bbee52f9,656e512e,d4bb7bd8,47e4d79e,21ddcdc9,a458ea53,975f8b39,,32c7478e,8bcb92ba,c9f3bea7,146e6aa2
19116506,0,6,9,18,,898,4,6,4,4,1,1,,,05db9164,d7988e72,838ae555,426cedda,43b19349,,b4ef5b52,f504a6f4,a73ee510,a9271c40,f37be5c0,972e0f25,a59ea816,1adce6ef,9538b54b,370cf243,d4bb7bd8,0f2f9850,c7dc6720,a458ea53,aa6ef913,,423fab69,89d4ce44,e8b83407,d48016b6
19122529,0,0,2,88,22,1627,41,1,27,29,0,1,,27,05db9164,80e26c9b,a56764c7,6c435ae3,25c83c98,fbad5c96,16401b7d,0b153874,a73ee510,3b08e48b,20ec800a,71073d77,18a5e4b8,1adce6ef,8ba8b39a,8f24a3c3,d4bb7bd8,f54016b9,21ddcdc9,b1252a9d,dac9390d,,85d5a995,1793a828,e8b83407,92b3b4d8
19300892,0,2,45,1,4,2,3,17,5,149,1,7,,3,5a9ed9b0,3f0d3f28,,,25c83c98,7e0ccccf,309c2ca1,1f89b562,a73ee510,669b0ac5,1a887928,,c058c33f,1adce6ef,993a7719,,e5ba7672,744ad4a0,,,,,bcdee96c,,,
19326488,0,0,1,,,2953,,,0,,0,,0,,05db9164,2fe85f57,12331142,f01d2423,25c83c98,fbad5c96,5e64ce5f,5b392875,a73ee510,83e211e9,8b94178b,b058540e,025225f2,07d13a8f,d8524628,63b79d2b,e5ba7672,f4373605,,,5b42ee54,c9d4222a,32c7478e,fab2a151,,
19335438,1,,92,,1,20561,406,2,3,3,,1,,1,05db9164,38a947a1,2eb5833b,4c11d761,43b19349,7e0ccccf,c9f171f9,316074ea,a73ee510,f7ab55a0,755e4a50,3810f9a7,5978055e,b28479f6,46ed0b3c,ab014d69,d4bb7bd8,2c6cb693,,,ea4cae5f,,32c7478e,b258af68,,
19716970,1,0,36,9,3,4232,334,2,23,104,0,2,,7,68fd1e64,39dfaa0d,28b01491,a5eb7409,25c83c98,fbad5c96,a13be9ad,449116d5,a73ee510,4e56c58e,62aedd5c,b5415aed,e65a5fc3,cfef1c29,e92521f5,8a0391dd,07c540c4,df4fffb7,21ddcdc9,5840adea,a39b8526,,3a171ecb,53760c62,010f6491,c986348f
19860735,1,5,50,6,2,1163,63,17,33,41,1,6,0,2,05db9164,207b2d81,fb47f7d0,6c02aa53,25c83c98,7e0ccccf,df5c2d18,a61cc0ef,a73ee510,084bb20d,a7b606c4,d9fc673a,eae197fd,64c94865,11b2ae92,7e14b290,e5ba7672,395856b0,21ddcdc9,a458ea53,0a47a519,,423fab69,47620345,001f3601,c36f2d3c
19937839,0,0,374,4,3,1388,174,58,22,211,0,14,0,3,3b65d647,38a947a1,8512d54d,7031bb66,f281d2a7,7e0ccccf,407438c8,6c41e35e,a73ee510,da87807c,755e4a50,e2163351,5978055e,b28479f6,46ed0b3c,beef16d6,3486227d,2c6cb693,,,4645d72c,,32c7478e,b258af68,,
20018212,1,,0,2,,90745,,,0,,,,,,24eda356,38a947a1,9ed7f198,164bc152,25c83c98,,10d51d22,0b153874,7cc72ec2,30cb84dc,e73bed86,be44e1b1,4a6575c1,07d13a8f,18790ef4,f4e0ad72,07c540c4,4a577e96,,,fa754b73,,32c7478e,7e4050f5,,
20279010,0,0,0,5,6,1382,106,8,13,63,0,2,0,6,53b720b4,09e68b86,aa8c1539,85dd697c,25c83c98,fbad5c96,c23eb1cf,1f89b562,a73ee510,55384a15,319687c9,d8c29807,62036f49,8ceecbc8,d2f03b75,c64d548f,e5ba7672,63cdbb21,21ddcdc9,5840adea,5f957280,,3a171ecb,1793a828,e8b83407,b7d9c3bc
20327855,1,,3513,,,2926,2,4,0,2,,1,,,05db9164,b961056b,569a5ab0,9811a2fe,25c83c98,fe6b92e5,ed535358,0b153874,a73ee510,3b08e48b,efc5e2cf,b5ff14cb,c7176043,b28479f6,70a601bc,9e61cc04,e5ba7672,43de85d3,,,7bc2a7e0,,3a171ecb,b61e3676,,
20342588,0,2,26,30,15,675,102,2,36,33,1,1,,17,05db9164,b56822db,7da86e4b,b733e495,25c83c98,fe6b92e5,6978304f,0b153874,a73ee510,5162b19c,447a6784,ed397d6b,9be66b48,b28479f6,a9d1ba1a,056d8866,e5ba7672,38dce391,21ddcdc9,b1252a9d,deaf6b52,,3a171ecb,d9556584,001f3601,6c27a535
20672266,0,0,1,,4,1415,22,1,20,24,0,1,,4,5a9ed9b0,ae46a29d,bc1506a8,f922efad,25c83c98,fe6b92e5,32da4b59,64523cfa,a73ee510,eff5602f,9ee336c5,66a76a26,094e10ad,1adce6ef,8ff4b403,01adbab4,e5ba7672,26b3c7a7,,,21c9516a,,bcdee96c,b34f3128,,
20701717,0,,1,17,14,386278,,0,18,10,,0,,16,be589b51,0468d672,003f419b,ff852091,25c83c98,7e0ccccf,2fdd0477,5b392875,a73ee510,3b08e48b,d206c325,349450bc,7773290c,b28479f6,60a23d23,6615ffe6,3486227d,124c6b00,21ddcdc9,5840adea,3dd38d65,,32c7478e,c2fe6ca4,2bf691b1,984e0db0
20782976,0,,-1,,,43257,,0,0,23,,0,,,05db9164,78ccd99e,857c8350,ea5f6ca5,25c83c98,,0b73ac09,6c41e35e,7cc72ec2,70962768,1d351a39,293f9a80,90a568bc,051219e6,9917ad07,a79d7546,3486227d,e7e991cb,315ba0e1,a458ea53,80352c5e,,32c7478e,16e901e7,ea9a246c,641cc62c
20857078,0,,-1,,,,,,0,,,,,,05db9164,5dac953d,d032c263,c18be181,25c83c98,fe6b92e5,d356c7e6,0b153874,7cc72ec2,3b08e48b,727af3e2,dfbb09fb,49fe3d4e,1adce6ef,32330105,84898b2a,2005abd1,24de59c1,,,0014c32a,,be7c41b4,3b183c5c,,
20940522,0,5,3,2,4,609,15,5,15,15,1,1,,4,68fd1e64,2c16a946,60e24435,9e2401c7,25c83c98,7e0ccccf,a6a575e6,5b392875,a73ee510,45ab2c55,4829f487,4a2a8649,2180053c,b28479f6,3628a186,e0823772,e5ba7672,e4ca448c,,,a5255378,ad3062eb,32c7478e,9117a34a,,
21147286,0,,18,4,1,,,0,4,1,,0,,1,05db9164,80e26c9b,0bd844ef,aae30d38,4cf72387,,0dab78da,51d76abe,7cc72ec2,3b08e48b,7bc78da9,38a37d81,6b5d07b4,b28479f6,69c6ad49,00c7a1bf,2005abd1,fdf644e0,21ddcdc9,b1252a9d,45d05ca3,,be7c41b4,3e1eed85,e8b83407,cbc98ffc
21207909,1,2,72,1,16,73,19,15,7,547,1,7,,19,be589b51,4f25e98b,8b6ccc1f,f02b4beb,25c83c98,7e0ccccf,7dab17c2,0b153874,a73ee510,19c1d716,636405ac,10a96d27,31b42deb,b28479f6,df2f73e9,0ad2f3ff,e5ba7672,bc5a0ff7,e5e1bbb7,a458ea53,ac0e43c3,,3a171ecb,61bf6e16,001f3601,d94377ca
21344299,1,4,7,127,36,1,4,7,39,282,1,3,,4,87552397,207b2d81,2f5180fc,ed346961,43b19349,7e0ccccf,5fbd9170,5b392875,a73ee510,474773a7,2bcfb78f,3a09994f,e6fc496d,64c94865,11b2ae92,b4275cb2,e5ba7672,395856b0,21ddcdc9,b1252a9d,c9ffd163,c9d4222a,32c7478e,77f43467,001f3601,7ad8ec78
21377290,1,3,84,1,9,90,11,4,13,16,1,2,,9,05db9164,38a947a1,393e1851,3798e791,25c83c98,,5e64ce5f,0b153874,a73ee510,72ea02d9,8b94178b,a2b21a1a,025225f2,07d13a8f,4ae85b6b,2bd88dcd,e5ba7672,f502e225,,,070e0921,,32c7478e,3847f91b,,
21423559,0,,16,7,5,59132,,0,18,122,,0,,5,05db9164,38d50e09,244c0ec2,96febccd,25c83c98,,e3a498dc,0b153874,7cc72ec2,7d52bffd,43d9f976,a7d3279d,bb4fe764,b28479f6,06373944,64bd637c,e5ba7672,fffe2a63,21ddcdc9,b1252a9d,4e14161a,,32c7478e,df487a73,001f3601,c27f155b
21448184,0,0,-1,27,,2874,11,8,0,19,0,1,,,68fd1e64,89ddfee8,c2b008c5,e31f97bb,4cf72387,fbad5c96,1c86e0eb,f504a6f4,a73ee510,67eea4ef,755e4a50,e657c595,5978055e,b28479f6,25753fb1,0d7e5968,e5ba7672,5bb2ec8e,21ddcdc9,b1252a9d,2c613179,,32c7478e,8eb162c5,f0f449dd,47ee0e11
21536384,0,,1,33,15,7217,149,3,19,42,,1,,15,05db9164,58e67aaf,2d1c0813,05ae89ac,25c83c98,7e0ccccf,95bb412b,5b392875,a73ee510,7f518378,ec2b795a,95c1c23b,a5975b1d,b28479f6,62eca3c0,20b403fc,e5ba7672,c21c3e4c,df1de58f,a458ea53,62f285df,,3a171ecb,9f0d87bf,9b3e8820,bde577f6
21765382,0,0,1,4,,10139,,,1,,0,,,,241546e0,4f25e98b,be8d231f,a57e2f47,f281d2a7,7e0ccccf,0ec6f284,37e4aa92,a73ee510,da272362,a7b606c4,34253d14,eae197fd,1adce6ef,17d9b759,9b157464,3486227d,7ef5affa,148f042b,a458ea53,ea70dc77,,3a171ecb,4904c5a1,001f3601,3c13f4a0
21787040,0,,16,1,,11809,2,5,0,2,,5,,,5bfa8ab5,8947f767,97e64429,b0e2b20a,25c83c98,,bddc9773,0b153874,a73ee510,3b08e48b,ff2333c8,5687000b,140595a0,07d13a8f,2c14c412,68fbef77,1e88c74f,bd17c3da,169e9700,a458ea53,ee556df9,,32c7478e,3fdb382b,010f6491,49d68486
21890383,0,20,0,35,32,8,12,27,31,165,1,3,0,4,68fd1e64,58e67aaf,f600ec0b,5024ec42,25c83c98,7e0ccccf,6dee85e9,0b153874,a73ee510,e4058b6b,9642755d,2a192450,74c6dd28,b28479f6,62eca3c0,d8a4ee5e,e5ba7672,c21c3e4c,21ddcdc9,b1252a9d,ced0c869,,bcdee96c,2c720b71,9b3e8820,47d6d9aa
21924660,0,0,166,70,2,12134,1082,1,18,93,0,1,,14,d4b08d58,58e67aaf,b7942dde,61b76e4e,25c83c98,7e0ccccf,45e063a0,0b153874,a73ee510,611dbdc2,da89cb9b,18b125c6,165642be,07d13a8f,10935a85,7c93429a,e5ba7672,c21c3e4c,26e97973,a458ea53,19ad0d9d,,32c7478e,3fdb382b,9b3e8820,25bf05c2
21957256,0,2,0,23,21,440,48,2,45,48,1,1,0,21,39af2607,80e26c9b,36b93ba6,85dd697c,25c83c98,7e0ccccf,720a6d84,1f89b562,a73ee510,e5330e23,7b5deffb,9f04cc1c,269889be,8ceecbc8,8d015bd8,da441c7e,07c540c4,005c6740,21ddcdc9,5840adea,a99a94b8,c9d4222a,32c7478e,1793a828,e8b83407,9904c656
22089519,1,0,1,2,3,1385,28,3,1,28,0,1,,13,05db9164,39dfaa0d,67799c69,d00d0f35,30903e74,7e0ccccf,73afe74f,5b392875,a73ee510,5162b19c,2d9eed4d,b9f28c33,949ea585,07d13a8f,60fa10e5,0f655650,07c540c4,df4fffb7,21ddcdc9,5840adea,b426bc93,ad3062eb,3a171ecb,2e0a0035,010f6491,22174682
22163839,1,3,0,1,0,7,0,3,1,0,1,1,,0,05db9164,207b2d81,5c7d8ff6,902872c9,25c83c98,7e0ccccf,a86d9649,37e4aa92,a73ee510,69c07ae0,aadb87b9,79b87c55,e9332a03,b28479f6,c6438ddb,5627d7e0,07c540c4,fa0643ee,21ddcdc9,b1252a9d,4063500f,,3a171ecb,54baf4d1,001f3601,cfe622de
22311247,0,,469,,,518636,,,0,,,,,,05db9164,2c16a946,d193e2c3,e4dbea90,25c83c98,7e0ccccf,4b3c7cfe,0b153874,7cc72ec2,bfd36fb3,8b94178b,c3090b8b,025225f2,b28479f6,3628a186,1656bd81,1e88c74f,e4ca448c,,,1a69bcfb,,32c7478e,9117a34a,,
22356669,0,0,2,,,4361,879,1,0,84,0,1,,,05db9164,8d42d2d4,1646cf1d,fcdc5174,25c83c98,fe6b92e5,4c397c64,0b153874,a73ee510,a1b02078,494bd436,c30bbcd1,32569bcf,64c94865,f728aebb,ffb61047,d4bb7bd8,6fba30f8,,,122d6055,,32c7478e,d8e17d82,,
22373486,1,2,1,,3,2,2,3,3,4,1,2,,1,39af2607,e18b1e61,af1f2253,5a9257d6,25c83c98,fbad5c96,77676b2e,0b153874,a73ee510,3b08e48b,488e8c8d,df3b7e43,44af41ef,07d13a8f,1d432c1e,d61e2a13,07c540c4,b2879faf,,,6212ae00,,3a171ecb,e9513c86,,
22453817,0,,1,4,4,40642,197,1,8,98,,0,,4,05db9164,8db5bc37,5539f67c,f181ea30,25c83c98,7e0ccccf,def4a4d4,0b153874,a73ee510,28ba569d,4ba74619,189b316b,879fa878,07d13a8f,76835fdf,aaede3da,d4bb7bd8,e7c97dee,,,d63bec97,,423fab69,b7c6f617,,
22571669,1,32,31,52,31,0,0,32,31,31,1,1,,0,be589b51,9f7e1d07,58067a68,a4ba6d58,25c83c98,,d69f74b1,5b392875,a73ee510,3b08e48b,95cad465,29d17107,b59b744b,b28479f6,08812651,581b67db,e5ba7672,6a58e423,21ddcdc9,5840adea,b0389948,,3a171ecb,7fdaccb2,ea9a246c,e7ecb821
22608716,0,2,92,270,5,12,5,2,34,99,1,1,,5,05db9164,287130e0,de53b23d,5ddd6e30,4cf72387,7e0ccccf,81bb0302,5b392875,a73ee510,2ec6a85f,b7094596,0359f295,1f9d2c38,b28479f6,9efd8b77,b68c3ffb,07c540c4,891589e7,21ddcdc9,a458ea53,58764ed2,,32c7478e,96178cba,b9266ff0,0df2f487
22618924,0,,29,4,4,8591,21,32,4,112,,8,,4,68fd1e64,09e68b86,8a7b2023,5fca1cb9,4cf72387,fe6b92e5,372a0c4c,25239412,a73ee510,a08eee5a,2e15139e,aba20805,94881fc3,b28479f6,52baadf5,a918019b,27c07bd6,5aed7436,edb3d180,b1252a9d,73ae2f88,ad3062eb,bcdee96c,e5b6c1b4,e8b83407,0facb2ea
22653716,0,1,320,,1,5,1,1,0,1,1,1,,1,87552397,58e67aaf,e0fe8a62,f52536cd,43b19349,7e0ccccf,b9ac220a,0b153874,a73ee510,d4f05169,192461f2,46ffdcbb,bd91360a,1adce6ef,d002b6d9,fb4ba241,d4bb7bd8,c21c3e4c,5fd56cf9,a458ea53,f99c4821,ad3062eb,bcdee96c,9ed2b5e6,9b3e8820,d03461d5
22653824,1,,14,6,5,7362,100,1,5,27,,1,,5,05db9164,38a947a1,223b0e16,ca55061c,25c83c98,7e0ccccf,48bc161d,0b153874,a73ee510,f3678585,bda62d37,156f99ef,2648f8ef,b28479f6,42e41d92,5fbf4a84,e5ba7672,1999bae9,,,deb9605d,,32c7478e,e448275f,,
22793432,0,,1,24,31,7898,66,6,30,87,,1,0,31,68fd1e64,04e09220,,,25c83c98,7e0ccccf,d5f62b87,5b392875,a73ee510,bd0e77ec,434d6c13,,7301027a,b28479f6,69f825dd,,3486227d,6fc84bfb,,,,,c7dc6720,,,
22799670,0,,24,2,2,,,0,3,18,,0,,2,05db9164,38a947a1,f45da920,6a14f9b9,25c83c98,7e0ccccf,d18f8f99,c8ddd494,7cc72ec2,3b08e48b,6c27619d,9508315f,61e43922,07d13a8f,11384998,f8b34416,2005abd1,c9ac134a,,,f3ddd519,c9d4222a,be7c41b4,b34f3128,,
22888466,0,,149,6,4,11,,0,4,4,,0,,4,68fd1e64,421b43cd,12336535,29998ed1,25c83c98,fbad5c96,e0386b63,5b392875,a73ee510,3013a9ec,371dae82,6aaba33c,18fc2b1e,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,c9d4222a,32c7478e,b34f3128,,
22951138,1,,24,35,4,37140,,0,5,4,,0,0,4,05db9164,e3a0dc66,476ce478,7c4b21bc,4cf72387,fe6b92e5,ade953a9,0b153874,a73ee510,4072f40f,29e4ad33,179183e1,80467802,07d13a8f,c251e774,e51a1d95,e5ba7672,b608c073,,,1f215d99,,3a171ecb,f2e9f0dd,,
22962431,0,2,9,2,15,1344,55,23,47,505,0,7,0,17,5a9ed9b0,bccb7a1a,3cc14b5b,8e9c10ae,25c83c98,fbad5c96,cee47266,1f89b562,a73ee510,c295a1ce,87fe3e10,8527be14,3bd6c21d,b28479f6,1302f720,3aaae0a8,e5ba7672,d51975d7,21ddcdc9,5840adea,6a4bdd9b,,32c7478e,340d03c3,e8b83407,96911ece
23017330,0,0,2,25,19,2404,753,17,36,782,0,3,0,19,05db9164,58e67aaf,1ddc902c,547b9ff2,25c83c98,7e0ccccf,a09c9a76,5b392875,a73ee510,3085c761,1fc34e82,b2c805dd,51a8c80d,051219e6,d83fb924,4fcab037,e5ba7672,c21c3e4c,c85b2f47,a458ea53,cf020daf,,32c7478e,a4f59774,9b3e8820,08d65f86
23189500,0,,601,1,1,4236,29,9,1,28,,1,,1,05db9164,38a947a1,6eefd62e,6a14f9b9,25c83c98,fbad5c96,ea32d016,0b153874,a73ee510,34ccc264,755e4a50,064d2eed,5978055e,07d13a8f,5182f694,f8b34416,07c540c4,e5f8f18f,,,f3ddd519,,32c7478e,b34f3128,,
23247262,1,,-1,,,8665,10,10,0,10,,1,0,,ae82ea21,ed7b1c58,b063fe4e,4b972461,25c83c98,7e0ccccf,18671b18,0b153874,a73ee510,ceb10289,77212bd7,8cdc4941,7203f04e,07d13a8f,faabdac3,3084c78b,3486227d,8e950a44,,,514b7308,c9d4222a,c7dc6720,2fd70e1c,,
23249390,0,2,-1,5,4,1131,8,2,11,22,1,1,,4,5bfa8ab5,4f25e98b,2ace7d3a,524615a8,25c83c98,,5e64ce5f,0b153874,a73ee510,3ccfe0c0,8b94178b,09c6b16f,025225f2,cfef1c29,dddd963f,2234ea28,e5ba7672,7ef5affa,463a84e9,a458ea53,102756fd,,32c7478e,eeec099f,001f3601,11f2e0a5
23416914,1,0,0,6,,2570,40,21,13,127,0,4,,,68fd1e64,6887a43c,5d1ca1e5,196060ff,25c83c98,fe6b92e5,987da766,0b153874,a73ee510,c244b9d2,f37be5c0,71c32035,a59ea816,1adce6ef,ff5cb277,cf393f9f,e5ba7672,1c130afa,21ddcdc9,b1252a9d,06c4ef72,c9d4222a,55dd3565,6bc2bf95,445bbe3b,e4bf48c3
23569222,1,12,1,11,10,812,18,88,41,304,2,11,,10,5a9ed9b0,8cc9c66e,9dd3c4fc,a09fab49,25c83c98,7e0ccccf,93ec533b,0b153874,a73ee510,3b08e48b,9ffb3655,3c5900b5,a0874a81,1adce6ef,ceb8574f,0decd005,e5ba7672,a6f5dd38,21ddcdc9,b1252a9d,7633c7c8,,dbb486d7,17f458f7,2bf691b1,71236095
23590246,0,,9,4,1,8444,467,13,9,344,,3,0,1,68fd1e64,fc1fa80d,d459136b,45e7b9c6,4cf72387,fe6b92e5,3625547a,1f89b562,a73ee510,b6900243,a7b7cb1b,cdac3d6f,4c8b03dc,b28479f6,4ce39685,4dab12d6,3486227d,f68751cd,,,e58d8a84,c9d4222a,bcdee96c,1793a828,,
23601794,0,,0,9,18,6831,,0,28,78,,0,,18,5a9ed9b0,f0cf0024,6f67f7e5,41274cd7,25c83c98,,e0cbca17,0b153874,a73ee510,3b08e48b,6b1654a2,623049e6,aa9cd64a,1adce6ef,55dc357b,c92f3b61,776ce399,b04e4670,21ddcdc9,5840adea,60f6221e,,be7c41b4,43f13e8b,ea9a246c,731c3655
23764483,0,0,67,65,1,6697,,,3,,0,,,2,05db9164,13f25995,daf652b9,35d9e6fe,4cf72387,7e0ccccf,eb1a4bfa,5b392875,a73ee510,12429b29,1b723d3c,06cf9db9,2e072c0d,b28479f6,eb0f6b30,1a190c21,d4bb7bd8,c7cf2414,,,4457c150,,32c7478e,4fe18e82,,
