Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10009295,1,,54,2,1,22472,,0,1,1,,0,,1,05db9164,403ea497,2cbec47f,3e2bfbda,25c83c98,fe6b92e5,e5b7557e,37e4aa92,7cc72ec2,9fc8256e,ef11661d,21a23bfe,a48ae04c,07d13a8f,e3209fc2,587267a3,e5ba7672,a78bd508,21ddcdc9,5840adea,c2a93b37,c9d4222a,32c7478e,1793a828,e8b83407,2fede552
10009339,0,0,23,170,12,79,535,15,33,358,0,5,,31,287e684f,38a947a1,8512d54d,7031bb66,43b19349,7e0ccccf,d4ba3a12,37e4aa92,a73ee510,752c830e,6823ba31,e2163351,7ff056a9,b28479f6,8c7816d3,beef16d6,e5ba7672,7c21218c,,,4645d72c,c9d4222a,32c7478e,b258af68,,
10009424,0,0,1,1,7,2949,311,4,26,144,0,1,,8,05db9164,5dac953d,d032c263,c18be181,4cf72387,7e0ccccf,0f4edcf3,a25968f2,a73ee510,b12b0205,c658b52c,dfbb09fb,51cc5d51,1adce6ef,b4a435f2,84898b2a,e5ba7672,63e4be9d,,,0014c32a,ad3062eb,bcdee96c,3b183c5c,,
10009484,0,0,1,,2,9096,231,1,2,60,0,1,,2,05db9164,39dfaa0d,,,25c83c98,7e0ccccf,cc168a10,0b153874,a73ee510,3b08e48b,52105669,,d2b8af4a,07d13a8f,60fa10e5,,07c540c4,df4fffb7,21ddcdc9,5840adea,,,be7c41b4,,010f6491,b29c74dc
10009602,0,,270,,7,11848,691,1,37,179,,1,,10,05db9164,d833535f,ad4b77ff,d16679b9,43b19349,7e0ccccf,a9b35bdb,5b392875,a73ee510,13e7f44e,3c9ac292,a2f4e8b5,0464ad73,b28479f6,a66dcf27,89052618,d4bb7bd8,7b49e3d2,,,d4703ebd,,c7dc6720,aee52b6f,,
10009693,0,0,0,54,49,1643,49,2,28,49,0,1,0,49,05db9164,73a46ff0,e08a9e48,5d8ebebc,4cf72387,,7e9ea410,0b153874,a73ee510,e034d733,e2274ca7,80126be8,d7ccce7c,cfef1c29,c888d015,27584c6e,d4bb7bd8,da507f45,21ddcdc9,b1252a9d,ed964455,,423fab69,568b265e,ea9a246c,0c64a83b
10009847,0,0,1,59,3,10147,365,1,25,45,0,1,,25,be589b51,39dfaa0d,59ed2f60,6a3f2218,25c83c98,fe6b92e5,8d96084a,5b392875,a73ee510,b8d25928,94b3084b,27d47540,bb567ffd,1adce6ef,80afa366,daa60e5c,d4bb7bd8,df4fffb7,21ddcdc9,5840adea,1cf598c7,c9d4222a,3a171ecb,8407b107,010f6491,984e0db0
10010091,0,,0,5735,,1441,,,46,,,,,,5a9ed9b0,c5c1d6ae,09c24c52,dea812a4,384874ce,fbad5c96,a6d9bf82,0b153874,a73ee510,02b3a27d,c6c91669,270a8d45,b8a76289,1adce6ef,151f2153,74e0839a,1e88c74f,836a67dd,21ddcdc9,5840adea,a6de4ce0,ad3062eb,dbb486d7,4c9292a4,7a402766,6527ade9
10010252,0,,17,24,7,450,963,6,19,515,,2,,12,05db9164,91381efc,b00d1501,d16679b9,db844843,fe6b92e5,48bd54c2,5b392875,a73ee510,3b08e48b,6cc7718d,e0d76380,60d87974,b28479f6,3d620870,1203a270,e5ba7672,38b82d9f,21ddcdc9,b1252a9d,73d06dde,,bcdee96c,aee52b6f,47907db5,f8d62db8
10010298,0,1,454,9,4,400,9,29,9,43,1,5,,9,05db9164,85af3139,d032c263,c18be181,4cf72387,7e0ccccf,90a2c015,0b153874,a73ee510,0b75c6ae,0f736a0c,dfbb09fb,3af886ff,b28479f6,af8db00e,84898b2a,e5ba7672,d4328054,,,0014c32a,ad3062eb,423fab69,3b183c5c,,
10010375,0,,181,66,6,169,494,11,24,341,,0,,19,68fd1e64,421b43cd,b0c9cf1b,29998ed1,43b19349,fbad5c96,9b98e9fc,0b153874,a73ee510,547c0ffe,7f8ffe57,6aaba33c,46f42a63,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,,32c7478e,b34f3128,,
10010673,0,4,52,51,33,14,26,5,36,39,1,2,,18,05db9164,38d50e09,b7a6ca8a,bfb04455,25c83c98,7e0ccccf,4aa938fc,062b5529,a73ee510,451bd4e4,7e40f08a,fbe947b1,1aa94af3,b28479f6,7501d6be,90cdb4ca,d4bb7bd8,f855e3f0,21ddcdc9,5840adea,da3a6223,,32c7478e,f3c3d87d,001f3601,aa5f0a15
10010750,0,0,9,4,4,1702,48,7,5,46,0,1,,4,05db9164,0b8e9caf,aec3baa9,9fe64608,25c83c98,7e0ccccf,649c7ded,1f89b562,a73ee510,60dca7a3,175d5d07,40d991f0,21e58fe4,b28479f6,5340cb84,a57495ac,e5ba7672,ca6a63cf,,,c3c2dca5,,3a171ecb,08b0ce98,,
10010890,0,2,703,6,3,249,12,2,12,12,1,1,2,6,05db9164,421b43cd,4d2ec017,29998ed1,43b19349,fbad5c96,424fbb9a,0b153874,a73ee510,72a2b9b7,2386466b,6aaba33c,45db6793,b28479f6,e1ac77f7,b041b04a,27c07bd6,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
10010901,1,3,0,4,4,992,4,32,8,467,1,10,,4,05db9164,bfdcfc4a,398e1819,91e6318a,25c83c98,fbad5c96,3b097cb3,0b153874,a73ee510,c8d4b1b9,42474081,8c5ebb31,3966c8cd,07d13a8f,3b23ee68,8dcfd2e9,e5ba7672,3f6bf69a,21ddcdc9,5840adea,62dbf1f8,,32c7478e,1793a828,b9266ff0,1a8cd4b6
10010904,0,0,603,28,5,2204,27,3,21,36,0,2,,18,05db9164,38d50e09,c86b2d8d,657dc3b9,25c83c98,fbad5c96,38eb9cf4,0b153874,a73ee510,f6f942d1,7f8ffe57,1ca7a526,46f42a63,b28479f6,06373944,ba46c3a1,e5ba7672,fffe2a63,21ddcdc9,b1252a9d,eb0fc6f8,,32c7478e,df487a73,001f3601,c27f155b
10010907,0,,1,1,1,345,,0,1,1,,0,,1,6ca3af46,38a947a1,123e5684,31bf7fdb,25c83c98,13718bbd,53b5f978,0b153874,a73ee510,3b08e48b,91e8fc27,2e1d8e32,9ff13f22,b28479f6,0d604f7e,908aa69d,776ce399,c08a0c90,,,97dc3c18,,be7c41b4,efb741a0,,
10010966,0,4,-1,,,151,0,4,0,0,1,1,,,68fd1e64,287130e0,4587c0bf,2e54b949,25c83c98,,3250c6b4,0b153874,a73ee510,c16dd063,e180938c,8f0b205c,8f176d1a,1adce6ef,310d155b,a87ca0eb,e5ba7672,891589e7,a0dfc6e7,b1252a9d,f15f42be,,32c7478e,99102626,ea9a246c,4d3939d1
10011040,0,,1,4,2,8684,11,1,3,7,,1,,2,05db9164,e5fb1af3,c8b80f97,311f127a,25c83c98,fe6b92e5,372a0c4c,0b153874,a73ee510,6f0b6a04,2e15139e,9ffdd484,94881fc3,07d13a8f,b5de5956,5891d119,d4bb7bd8,13145934,cc4c70c1,a458ea53,cd11300e,ad3062eb,3a171ecb,cf300ce9,001f3601,814b9a6b
10011061,1,2,473,6,2,741,2,3,5,7,1,2,,2,75ac2fe6,8947f767,2d9293af,37be7b61,25c83c98,,ed0714a0,0b153874,a73ee510,593c3061,b85b416c,f8ea9bcb,c3f71b59,f7c1b33f,7f758956,a3dc14ec,07c540c4,bd17c3da,67b50e6d,a458ea53,ea3fdd74,,32c7478e,3fdb382b,010f6491,49d68486
10011148,0,,0,1,,5889,,0,28,28,,0,,,68fd1e64,52edee5f,f483d069,a089e42f,25c83c98,,dced2023,5b392875,a73ee510,3b08e48b,ac60dfda,8287dc29,d100e0ca,b28479f6,e509a942,ddfabc04,776ce399,30adf650,21ddcdc9,5840adea,87e212d4,,32c7478e,c2fe6ca4,2bf691b1,602f0609
10011312,1,,2,,0,37,,0,0,0,,0,0,0,05db9164,31520db9,9069ec83,b0c884f0,25c83c98,,a13be9ad,5b392875,a73ee510,814278fa,62aedd5c,7a9b3053,e65a5fc3,07d13a8f,c80d508c,afd2b3a4,d4bb7bd8,30d1165e,21ddcdc9,5840adea,1ed32d9d,,3a171ecb,97347d1d,010f6491,e10bbd8d
10011352,0,0,0,41,7,2041,84,6,20,79,0,2,,7,05db9164,38a947a1,f33f3202,8dcfa982,25c83c98,7e0ccccf,63f702b3,5b392875,a73ee510,0611d5bb,034539cd,25b02fad,b3f7fb1d,b28479f6,67596d53,8bc8a1e1,e5ba7672,3fb55a52,,,6234a766,,bcdee96c,10edf4e4,,
