Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
49824254,0,1,22,,3,770,95,45,2,895,1,2,,9,05db9164,404660bb,775df3cd,84874123,25c83c98,fbad5c96,6b157a36,0b153874,a73ee510,e24721e0,5097afa1,b150d340,a4456f70,07d13a8f,633f1661,5e38b336,e5ba7672,4b17f8a2,21ddcdc9,5840adea,f6739fc2,,32c7478e,02c98b8a,f0f449dd,d67a6f5b
49824274,0,1,32,4,,1087,79,33,10,180,1,4,1,,05db9164,2c16a946,8535b76c,d691bb7d,25c83c98,7e0ccccf,272d4827,0b153874,a73ee510,5ab952ab,dcea998f,d982c669,55be071f,07d13a8f,18231224,034eba54,3486227d,74ef3502,,,3bdbff64,,423fab69,9117a34a,,
49824803,0,1,34,22,4,868,11,2,12,14,1,2,,4,05db9164,1cfdf714,9d427ddf,4eadb673,25c83c98,7e0ccccf,90a2c015,0b153874,a73ee510,3b08e48b,0f736a0c,cf724373,3af886ff,07d13a8f,f775a6d5,6512dce6,07c540c4,e88ffc9d,a02e9a1e,b1252a9d,361a1080,ad3062eb,3a171ecb,3fdb382b,cb079c2d,49d68486
49824886,1,0,359,,,2471,9,8,5,58,0,7,,,05db9164,1612be27,4dd03e10,eacee020,25c83c98,fbad5c96,7195046d,0b153874,a73ee510,acccca1c,4d8549da,55af3b38,51b97b8f,07d13a8f,cbffe0e5,3b278725,e5ba7672,ce500fd8,21ddcdc9,5840adea,230e5fc1,ad3062eb,3a171ecb,02772104,cb079c2d,b2a97390
49824984,1,,36,14,11,5303,,0,11,32,,0,,11,5a9ed9b0,1cfdf714,946b7af3,e83bc0ed,25c83c98,6f6d9be8,234b2838,5b392875,7cc72ec2,1964d309,d68fa39d,26d2e889,132a0b80,b28479f6,d355626a,5f5fcf07,1e88c74f,6a74e011,a9d84a0c,a458ea53,1f2523c3,,32c7478e,7939255b,cb079c2d,bc33111f
49825064,0,1,195,,,1297,17,12,6,133,1,2,,,68fd1e64,6deb1348,c2a7b25d,58279b72,4cf72387,fbad5c96,a9c410a0,0b153874,a73ee510,c510044d,ada36e89,33f60bb0,c63ea0b4,ad1cc976,6138c822,3af41d6f,e5ba7672,0545cc03,,,25cbe149,,c3dc6cef,1f0b4c37,,
49825073,0,,1231,2,1,14338,,0,1,61,,0,,1,05db9164,1329e144,9b953c56,7be07df9,25c83c98,7e0ccccf,64105c44,0b153874,a73ee510,31990058,52497132,6bca71b1,1c717231,07d13a8f,1afdece0,fb8ca891,1e88c74f,98bf96cf,55dd3565,a458ea53,b1ae3ed2,,c7dc6720,3fdb382b,cb079c2d,49d68486
49825160,0,0,115,4,21,8104,,0,33,5,0,0,,21,68fd1e64,a8da270e,56fd5be7,dfc67ca4,25c83c98,fbad5c96,0e3faf03,0b153874,a73ee510,b57584da,73be5cc3,b89ee885,c9971f88,b28479f6,f238735a,135d7815,e5ba7672,566137f4,,,a4018c9d,ad3062eb,3a171ecb,68f7a8c1,,
49825261,1,,97,4,4,3736,20,76,8,62,,5,,4,5a9ed9b0,1612be27,,,25c83c98,3bf701e7,7195046d,51d76abe,a73ee510,4d0f5c58,4d8549da,,51b97b8f,1adce6ef,59184f4e,,e5ba7672,ce500fd8,21ddcdc9,5840adea,,,bcdee96c,,cb079c2d,3508d15a
49825326,0,8,2,,,413,6,101,14,634,1,10,0,,291b7ba2,38a947a1,4470baf4,8c8a4c47,25c83c98,7e0ccccf,26817995,0b153874,a73ee510,a5f22153,8b92652b,bb669e25,c5bc951e,b28479f6,ddf40270,2b2ce127,e5ba7672,ade68c22,,,2b796e4a,c9d4222a,423fab69,8d365d3b,,
49825413,0,,-1,12,4,4235,104,13,27,142,,4,0,4,05db9164,1cfdf714,2c2709d3,5b274738,43b19349,,5e212158,0b153874,a73ee510,b594c154,8fa5dd63,18c0340a,70728bf9,0601d3b5,f107d273,1495df1e,e5ba7672,e88ffc9d,2d6b8eb8,b1252a9d,1bac6531,,c7dc6720,cfbf2029,cb079c2d,b1b64143
49825470,1,,-1,,,46002,,0,0,93,,0,,,05db9164,1cfdf714,fd3866cf,cd77a378,25c83c98,fbad5c96,c86e8c6b,0b153874,7cc72ec2,d72f452e,4d8549da,75d956c0,51b97b8f,b28479f6,d345b1a0,5e29a91c,e5ba7672,e88ffc9d,3e0910c1,a458ea53,026252f9,ad3062eb,bcdee96c,3fdb382b,cb079c2d,49d68486
49825572,0,,1,58,3,,,0,2,20,,0,,3,68fd1e64,f0cf0024,ab3d2730,5b93945f,25c83c98,,b24cb026,0b153874,7cc72ec2,3b08e48b,0bf64f90,94e1667b,951771f8,07d13a8f,b02eef70,2f082302,2005abd1,cc693e93,21ddcdc9,5840adea,a5e86004,,32c7478e,f2bddf9a,ea9a246c,1bced191
49825609,0,,-1,,,,,0,4,12,,0,,,68fd1e64,38a947a1,fecb26a1,bac6c60c,4cf72387,7e0ccccf,ae1dfa39,0b153874,7cc72ec2,3b08e48b,ee26f284,75ed459e,48b975db,b28479f6,b019f1ad,db2482b1,2005abd1,12a22ba1,,,2f153e08,,be7c41b4,66ee6583,,
49825636,0,,-1,,,60530,198,0,4,37,,0,,,5a9ed9b0,1cfdf714,e9820b4f,a1672bc9,25c83c98,7e0ccccf,1c3e7071,1f89b562,7cc72ec2,466a312b,0f736a0c,146850b1,3af886ff,b28479f6,d345b1a0,0d116d4f,e5ba7672,e88ffc9d,7c629f16,a458ea53,33ddff43,,3a171ecb,0e9431e6,cb079c2d,0aa115ed
49825639,0,0,272,1,,10905,378,5,5,4,0,2,,,05db9164,7a1bc0a3,dd1e882e,f34203e3,25c83c98,fbad5c96,f9619c36,5b392875,a73ee510,3b08e48b,563fbd31,0a48382f,a502857b,1adce6ef,e4d19743,4e669708,07c540c4,34ab890d,,,81f8acaf,ad3062eb,423fab69,15b4ecfa,,
49825684,0,,6,1,,,,,0,,,,,,8cf07265,38a947a1,61c3de03,03206413,4cf72387,fbad5c96,88002ee1,0b153874,7cc72ec2,3b08e48b,f1b78ab4,6e18e9f6,6e5da64f,b28479f6,0cfbc5df,e373e613,2005abd1,be457d6e,,,2cfac086,,32c7478e,28cee3a1,,
49825862,0,0,100,,1,10995,,0,25,1,0,0,,1,b455c6d7,5dac953d,d032c263,c18be181,25c83c98,7e0ccccf,0b9dfbaa,0b153874,a73ee510,cb2972b3,2ec0a569,dfbb09fb,df2c6750,b28479f6,20e0957a,84898b2a,07c540c4,befd6e69,,,0014c32a,ad3062eb,32c7478e,3b183c5c,,
49825891,1,12,-1,,,629,0,157,10,374,2,39,2,,05db9164,38a947a1,43cecd88,6a14f9b9,25c83c98,fbad5c96,fd3483f3,1f89b562,a73ee510,f1cc6fa4,9d7e66c3,51a21de7,df957573,07d13a8f,46df822a,f8b34416,27c07bd6,c9ac134a,,,f3ddd519,,423fab69,b34f3128,,
49826004,0,,-1,,,44254,14,0,0,8,,0,,,68fd1e64,38a947a1,bd5f748e,89ec9e28,25c83c98,7e0ccccf,def4a4d4,0b153874,a73ee510,28ba569d,4ba74619,4aa7b5dc,879fa878,07d13a8f,cf25f9a5,2ed986be,d4bb7bd8,5ffc34e4,,,dde60037,,423fab69,36325a86,,
49826039,0,,360,2,2,80426,171,0,6,97,,0,,2,9a89b36c,1612be27,1c637694,71d76203,25c83c98,7e0ccccf,c86e8c6b,1f89b562,7cc72ec2,d72f452e,4d8549da,3e72da54,51b97b8f,b28479f6,a7541387,cee8ad01,e5ba7672,ce500fd8,21ddcdc9,5840adea,b566ad45,,3a171ecb,56800348,cb079c2d,56be3401
49826077,1,5,-1,,,963,6,11,9,9,1,2,,,05db9164,04e09220,71947b86,bf9e41b6,5a3e1872,fe6b92e5,8379baa1,0fb392dd,a73ee510,3b08e48b,7579b566,8529d3b4,8803181f,b28479f6,b21f08fe,33a1f420,e5ba7672,e161d23a,,,f22e0924,78e2e389,32c7478e,ded4aac9,,
49826159,0,0,12,8,8,5015,310,27,15,435,0,3,,8,be589b51,421b43cd,78fb86ed,ba02f1aa,25c83c98,fbad5c96,dc7659bd,0b153874,a73ee510,fed0f64c,e51ddf94,d9ff974f,3516f6e6,64c94865,89407d7d,1af9282c,e5ba7672,2804effd,,,206e5f33,,32c7478e,d9556584,,
49826251,0,0,71,,1,5113,116,5,4,10,0,1,,1,5a9ed9b0,e112a9de,60443eff,22504558,25c83c98,7e0ccccf,77e91f62,0b153874,a73ee510,1a88cf9b,7defe259,f33b42d1,11fa2c12,b28479f6,89e43c50,776f5665,e5ba7672,205d1531,,,8aa243a3,,3a171ecb,8f079aa5,,
49826339,0,1,310,1,5,861,49,22,11,146,1,6,,5,05db9164,89ddfee8,06e39c4f,13508380,4cf72387,fbad5c96,ad3508b1,0b153874,a73ee510,1b87541b,ad757a5a,e2820fb6,93b18cb5,07d13a8f,59a58e86,95908b11,e5ba7672,ae46962e,55dd3565,b1252a9d,374a0158,,423fab69,45ab94c8,f0f449dd,c84c4aec
49826372,0,0,21,2,3,2162,51,2,19,43,0,1,0,3,5bfa8ab5,38a947a1,4470baf4,8c8a4c47,4cf72387,fe6b92e5,6edd3a80,0b153874,a73ee510,ab9456b4,bfd9d6e5,bb669e25,e1b62f8f,b28479f6,717db705,2b2ce127,e5ba7672,ade68c22,,,2b796e4a,,be7c41b4,8d365d3b,,
49826421,1,3,0,3,0,25,0,67,0,327,1,26,,0,68fd1e64,6887a43c,bce3f26f,1d8a14d0,25c83c98,7e0ccccf,e24d7cb8,1f89b562,a73ee510,35098d80,03458ded,381dd9fd,8019075f,64c94865,004dd4ed,c26ce5c1,e5ba7672,36a1d942,21ddcdc9,b1252a9d,e22e102f,,32c7478e,47c5aea3,445bbe3b,12d4e9a4
49826429,0,1,24,6,6,1480,33,5,7,16,0,2,,7,8cf07265,b56822db,1c014fdd,29998ed1,25c83c98,13718bbd,dc7659bd,0b153874,a73ee510,03e48276,e51ddf94,6aaba33c,3516f6e6,b28479f6,a9d1ba1a,b041b04a,e5ba7672,38dce391,21ddcdc9,a458ea53,723b4dfd,,32c7478e,b34f3128,001f3601,6c27a535
49826486,0,3,1392,,,601,12,3,0,0,1,1,,,75ac2fe6,f6f4fe4b,a029cee6,44a3ff2b,25c83c98,fbad5c96,519d7a9a,0b153874,a73ee510,f7b59c6a,c00f746e,4f343270,eb6f2560,64c94865,4fda094b,858af279,1e88c74f,56ee3543,,,25ac56df,ad3062eb,32c7478e,dbc81ff6,,
49826518,0,,2,3,,14235,8,4,0,5,,3,,,79274b38,1cfdf714,56879356,84835cf7,25c83c98,fbad5c96,90a2c015,1f89b562,a73ee510,8e00c8ce,0f736a0c,fc1b3d10,3af886ff,051219e6,af56328b,8caa1da3,e5ba7672,e88ffc9d,efa3470f,a458ea53,2ecdc6da,,3a171ecb,8e1311d2,cb079c2d,72e77cde
49826558,1,4,15,2,3,1,4,4,3,4,1,1,0,3,8cf07265,e3ce8d54,e6d0b609,c57235ae,0942e0a7,7e0ccccf,1cebe213,5b392875,a73ee510,31990058,1054ae5c,8396e6c0,d7ce3abd,b28479f6,0065bb75,a5aff774,e5ba7672,238d8de3,,,d78d48f4,ad3062eb,bcdee96c,e47759f6,,
49826624,1,,668,1,,26635,,0,0,5,,0,,,05db9164,33728ce9,f4b96d70,c0ce9954,25c83c98,fbad5c96,d8a43e61,0b153874,a73ee510,afc4d756,5bd8a4ae,2443ab1e,7a3043c0,07d13a8f,a240ff99,8ec65007,e5ba7672,07070d63,21ddcdc9,5840adea,c61d046a,,423fab69,96be9e37,2bf691b1,2fede552
49826779,0,2,135,18,14,1294,22,2,14,14,1,1,,14,68fd1e64,287130e0,da4fc419,a05f5eb8,4cf72387,,a70b42bf,0b153874,a73ee510,b173a655,ea77d5e7,57528fdb,740c210d,1adce6ef,310d155b,3de11797,3486227d,891589e7,d0289910,a458ea53,4ca14c4b,,32c7478e,211b38a3,ea9a246c,a0b125c4
49826865,0,0,0,1,5,3800,238,1,3,594,0,1,,5,05db9164,38a947a1,4470baf4,8c8a4c47,0942e0a7,fe6b92e5,f1ff45d6,a25968f2,a73ee510,9a1250bd,acc758fc,bb669e25,9bbdb8bd,b28479f6,59621a99,2b2ce127,1e88c74f,b133fcd4,,,2b796e4a,,3a171ecb,8d365d3b,,
49826925,1,2,7,39,26,0,18,40,26,355,1,12,,2,8cf07265,421b43cd,5b059710,29998ed1,384874ce,7e0ccccf,fe4dce68,0b153874,a73ee510,6a002f59,68357db6,6aaba33c,768f6658,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,,bcdee96c,b34f3128,,
49827020,0,0,0,2,,125955,,,5,,0,,,,05db9164,38a947a1,c4b406e2,bf536db3,384874ce,7e0ccccf,87b20ec6,25239412,7cc72ec2,9598fde8,2b9c7071,e8a073ad,1aa94af3,b28479f6,1db94996,489b1305,e5ba7672,e8623312,,,e106ec2a,,be7c41b4,b889075b,,
49827435,1,2,7,5,4,473,5,111,9,238,2,24,,4,05db9164,1cfdf714,34a5e27c,8e302e2c,25c83c98,3bf701e7,78dcd87f,5b392875,a73ee510,335254db,8aa7f20a,5ec563ac,706a14b0,051219e6,af56328b,8a30c83d,e5ba7672,e88ffc9d,9437f62f,a458ea53,dc4d1aed,,3a171ecb,1c6eb7ec,cb079c2d,bac82070
49827797,0,0,670,2,2,2818,14,40,5,44,0,4,,2,68fd1e64,30af1585,9b1cdac6,69bb6a95,25c83c98,7e0ccccf,90a2c015,0b153874,a73ee510,b020056e,0f736a0c,09f998a7,3af886ff,d2dfe871,9fa7b46b,f6f8c63b,e5ba7672,12d119a8,,,ebb81ac3,ad3062eb,3a171ecb,71fc35d2,,
49827834,1,9,1,1,0,1,0,241,4,48,1,34,0,0,05db9164,89ddfee8,c016775a,aca5266b,25c83c98,7e0ccccf,1c86e0eb,0b153874,a73ee510,e7ba2569,755e4a50,ff8798de,5978055e,b28479f6,25753fb1,9ddf8d92,e5ba7672,5bb2ec8e,c4aab396,a458ea53,d137b825,ad3062eb,32c7478e,d09e7a36,f0f449dd,920f8c9a
49827901,0,1,-1,34,8,1143,63,1,39,34,1,1,,8,05db9164,8e4f887c,,,43b19349,7e0ccccf,9557b824,0b153874,a73ee510,3b08e48b,4cdf6fb6,,05325702,b28479f6,695aaab0,,1e88c74f,4b340164,,,,,32c7478e,,,
49828066,1,0,-1,,,3323,12,1,0,2,0,1,,,05db9164,85af3139,d032c263,c18be181,25c83c98,3bf701e7,4be7ed03,0b153874,a73ee510,0ea7c76e,838d6a6a,dfbb09fb,c91ba988,07d13a8f,fdb8cdb7,84898b2a,e5ba7672,d4328054,,,0014c32a,,32c7478e,3b183c5c,,
49828069,0,0,0,44,8,14954,266,2,8,62,0,1,,8,68fd1e64,58e67aaf,6c39b4fa,d7acf4cd,25c83c98,7e0ccccf,3086a9e9,233428af,a73ee510,3b08e48b,ebd30041,fcc223f3,c7a109eb,b28479f6,62eca3c0,c47d4cdd,d4bb7bd8,c21c3e4c,55dd3565,b1252a9d,7fa4b216,,32c7478e,d30cb042,9b3e8820,3b22c502
49828106,1,,151,4,5,6672,69,54,5,58,,6,0,5,be589b51,38a947a1,901a3e2b,9db2191c,25c83c98,7e0ccccf,b3b280b5,5b392875,a73ee510,3b08e48b,3e38ef40,a9402868,5e419718,b28479f6,e96fecb7,a4a9c523,e5ba7672,c4b5c80a,,,b8e2fdd9,,bcdee96c,71dc4ef2,,
49828189,0,0,6,13,4,1938,12,4,7,15,0,1,,4,68fd1e64,287130e0,839b4ec5,ce6f7a05,25c83c98,7e0ccccf,281b532b,1f89b562,a73ee510,5cd48b96,eb07d8ec,748bbdeb,fdd4a668,b28479f6,9efd8b77,cea1a82b,07c540c4,891589e7,21ddcdc9,a458ea53,37fc75a2,c9d4222a,32c7478e,a1ad64c1,445bbe3b,735351f7
49828282,0,1,1,5,34,10,30,1,37,34,1,1,,30,68fd1e64,38a947a1,,,25c83c98,7e0ccccf,ade953a9,66f29b89,a73ee510,4072f40f,29e4ad33,,80467802,b28479f6,c9cbff2f,,07c540c4,5e8bcf8b,,,,,32c7478e,,,
49828306,0,,-1,49,7,5637,422,0,12,75,,0,,7,05db9164,1cfdf714,62602b93,aa7c1231,25c83c98,7e0ccccf,78dcd87f,0b153874,a73ee510,3b9efc16,8aa7f20a,f8600eab,706a14b0,d2dfe871,ca8b2a1a,ca2b4baa,07c540c4,e88ffc9d,72592995,a458ea53,e9227d7a,,423fab69,1890c8c8,cb079c2d,ae34bc12
49828359,0,,0,20,7,2414,,0,26,42,,0,,7,05db9164,287130e0,ac03c90b,cfe4bf7f,384874ce,,c31847f5,0b153874,a73ee510,3b08e48b,a12fca95,5f7f9c6e,9b9e44d2,1adce6ef,310d155b,fbd80708,776ce399,891589e7,dcb7a0e1,a458ea53,4add8aed,,be7c41b4,7edd0962,ea9a246c,16682a50
49828374,0,1,12,142,40,2,11,8,39,45,1,2,0,2,05db9164,207b2d81,6a061171,ef6ae422,25c83c98,7e0ccccf,1771cc97,0b153874,a73ee510,9598fde8,0983d89c,2dad7b23,1aa94af3,b28479f6,3c767806,722ee340,e5ba7672,395856b0,21ddcdc9,b1252a9d,aec73e74,,32c7478e,215dcc2f,001f3601,7f3a7824
49828524,0,0,0,4,19,2959,,0,10,100,0,0,0,26,05db9164,09e68b86,7d98988e,40d1adb8,4cf72387,7e0ccccf,fafb4f6b,0b153874,a73ee510,9bc1a7c1,c27c1197,7180454c,1f72447b,07d13a8f,36721ddc,20a17e37,e5ba7672,5aed7436,21ddcdc9,b1252a9d,abba9aec,c9d4222a,3a171ecb,150cda80,3d2bedd7,22e5e215
49828590,1,40,-1,,,465,4,53,20,142,2,5,,,05db9164,55e0a784,599077d6,bad4bdb3,4cf72387,fe6b92e5,dcab49d9,0b153874,a73ee510,aa4b3ff6,cd3a0eb4,af356572,715b22a3,b28479f6,404fadc5,40975c42,e5ba7672,6c5555bd,9bcb61cc,b1252a9d,078790e5,,32c7478e,411fc164,e8b83407,6450c34f
49828627,0,,-1,2,,321117,,,0,,,,,,68fd1e64,0468d672,74e1a23a,9a6888fb,4cf72387,fbad5c96,b2325088,5b392875,7cc72ec2,4c783419,2c44514d,fb8fab62,1e750733,07d13a8f,7da7b9b2,c6b1e1b2,e5ba7672,124c6b00,21ddcdc9,5840adea,99c09e97,,32c7478e,335a6a1e,ea9a246c,6ae9621c
49828669,1,,13,109,1,11040,,0,1,41,,0,0,1,05db9164,78ccd99e,1ef57069,e4dbea90,25c83c98,13718bbd,6978304f,0b153874,a73ee510,fbbf2c95,78f92234,8bf46f8f,9be66b48,07d13a8f,162f3329,ada75b4a,e5ba7672,e7e991cb,21ddcdc9,b1252a9d,5a4d36dd,,3a171ecb,9117a34a,001f3601,54ca28ff
49828742,0,,2,2,6,14225,,,44,,,,,6,05db9164,08d6d899,9143c832,f56b7dd5,43b19349,7e0ccccf,7f2c5a6e,0b153874,a73ee510,56376c23,d21494f8,ae1bb660,f47f13e4,b28479f6,bffbd637,bad5ee18,1e88c74f,bbf70d82,,,0429f84b,ad3062eb,32c7478e,c0d61a5c,,
49828775,1,1,2527,1,3,344,16,19,20,45,1,4,0,3,05db9164,58e67aaf,ef4b47aa,90c72fb4,43b19349,6f6d9be8,691922af,51d76abe,a73ee510,9ff4e38d,ebd30041,f898f1b8,c7a109eb,07d13a8f,10935a85,90772df6,e5ba7672,c21c3e4c,55dd3565,a458ea53,90da9c54,,32c7478e,20c8320e,9b3e8820,a00829e6
49828891,0,,0,84,14,20763,1296,0,15,99,,0,,14,87552397,09e68b86,c6de00c3,29a1571c,43b19349,13718bbd,a01a8ffd,0b153874,a73ee510,e70742b0,319687c9,ffce42a3,62036f49,07d13a8f,36721ddc,46abf192,07c540c4,5aed7436,dbc91356,b1252a9d,107b516d,,3a171ecb,89fa735f,e8b83407,e0671437
49828903,0,,57,,10,4819,101,1,10,54,,1,,10,05db9164,4f25e98b,7523a132,6946d949,25c83c98,fe6b92e5,b77d7b90,5b392875,a73ee510,4549ea1f,fd89d13f,aa698249,81621307,b28479f6,df2f73e9,875b8b26,07c540c4,bc5a0ff7,dfdebe48,b1252a9d,013649e7,,3a171ecb,3c422078,001f3601,660c2d27
49829094,0,0,0,5,5,9452,1652,12,48,347,0,2,,5,68fd1e64,08d6d899,7bf6b80a,b373ad8c,25c83c98,7e0ccccf,18ffd618,0b153874,a73ee510,ecb84f3b,fd7856c1,82bfc352,6a430a5b,07d13a8f,41f10449,7292beb4,e5ba7672,698d1c68,,,c9af3868,c9d4222a,3a171ecb,f96a556f,,
49829129,0,,0,2,6,5443,49,8,5,64,,3,,6,05db9164,7008ef6d,df00c4f0,031bba14,25c83c98,7e0ccccf,af919ba6,0b153874,a73ee510,7ad4ea2c,1294fec1,336bb1d7,7bbf93ce,b28479f6,602e38b0,631f0045,e5ba7672,02cf5d49,,,1fe472e2,,32c7478e,89bd83a1,,
49829152,0,,0,73,11,12,,0,18,15,,0,,11,05db9164,1cfdf714,fa33d039,31709caf,25c83c98,7e0ccccf,78dcd87f,0b153874,a73ee510,eb30547e,8aa7f20a,0f80cdc7,706a14b0,1adce6ef,f3002fbd,c638c67b,d4bb7bd8,e88ffc9d,c7dc6720,a458ea53,1e687180,ad3062eb,423fab69,3fdb382b,cb079c2d,64f08cc6
49829526,0,0,40,10,10,2089,251,4,42,136,0,3,,10,68fd1e64,38a947a1,8962afa9,28625509,25c83c98,fe6b92e5,6fb62f1a,5b392875,a73ee510,631ddef6,e51ddf94,662d25fe,3516f6e6,07d13a8f,231bbd2f,2dd4e74f,e5ba7672,e138f81d,,,c5cea7f6,,32c7478e,38255568,,
49829532,1,6,1,2,,1045,3,9,14,22,1,3,,,05db9164,1cfdf714,e1130a26,5575ba3d,4cf72387,fe6b92e5,90a2c015,5b392875,a73ee510,5592aa50,0f736a0c,731bec3c,3af886ff,051219e6,af56328b,914de95b,e5ba7672,e88ffc9d,d7a14759,a458ea53,edf74244,,3a171ecb,629511a3,cb079c2d,7a8a5c81
49829646,1,20,-1,2,1,987,3,20,3,3,1,1,,1,05db9164,1329e144,927a8527,ea97433a,25c83c98,3bf701e7,9c82fead,1f89b562,a73ee510,14514389,52497132,2d630723,1c717231,07d13a8f,1afdece0,627a88b6,e5ba7672,98bf96cf,e3b5ceb7,b1252a9d,61b7fb26,,c7dc6720,100cf604,cb079c2d,628f8648
49829679,0,,0,3,2,45362,30,4,3,18,,0,,2,439a44a4,9bcd4a15,d032c263,c18be181,4cf72387,fbad5c96,9a6b5d91,0b153874,7cc72ec2,3b08e48b,be28d080,dfbb09fb,c612254f,07d13a8f,f2be9bcb,84898b2a,e5ba7672,d3e54c7f,,,0014c32a,,3a171ecb,3b183c5c,,
49829752,0,0,0,3,3,10061,235,6,7,103,0,4,,3,68fd1e64,38a947a1,,,43b19349,7e0ccccf,b1537aa3,5b392875,a73ee510,c6465bed,8139d33e,,b0ff1de2,b28479f6,2fb59d03,,e5ba7672,3e9e9b13,,,,,c7dc6720,,,
49829780,0,1,928,3,1,1104,16,1,18,16,1,1,,2,05db9164,1cfdf714,127b8d35,2c262ce7,25c83c98,fbad5c96,78e68386,0b153874,a73ee510,3b08e48b,44997d97,27e3706e,2e4547f5,0601d3b5,f107d273,1ff5adb9,d4bb7bd8,e88ffc9d,4bd8c890,b1252a9d,14c62fed,ad3062eb,be7c41b4,fd1fe8f6,cb079c2d,fae6736d
49829815,0,,28,3,8,2193,,0,15,67,,0,,8,05db9164,2fe85f57,434d7e73,cdcabdc9,25c83c98,7e0ccccf,9caac933,5b392875,a73ee510,3b08e48b,812bde0f,a6d27d1e,57960a15,b28479f6,fd8c09af,673ddee5,776ce399,f4373605,,,8446e978,,be7c41b4,c6eccc02,,
49829829,0,,1,1,,211530,,0,7,125,,0,,,5a9ed9b0,f0cf0024,74e1a23a,9a6888fb,25c83c98,7e0ccccf,8b008629,0b153874,7cc72ec2,3b08e48b,284551d1,fb8fab62,70df6b3b,b28479f6,e6c5b5cd,c6b1e1b2,07c540c4,b04e4670,21ddcdc9,5840adea,99c09e97,,32c7478e,335a6a1e,ea9a246c,877c5de5
49829981,0,,0,6,1,4112,8,5,1,1,,1,,1,05db9164,1cfdf714,9406fa28,0ccbb9bd,25c83c98,fbad5c96,b5ae52c2,1f89b562,a73ee510,fbbf2c95,00f107e8,5ef77c60,d2243160,1adce6ef,f3002fbd,04a86b31,e5ba7672,e88ffc9d,4764bf77,a458ea53,8a463d0c,,32c7478e,e967af9f,cb079c2d,e2a8023a
49830032,0,,6,24,10,38020,57,0,10,34,,0,,10,05db9164,1cfdf714,7c4125a6,9467fef3,f3474129,7e0ccccf,90a2c015,0b153874,a73ee510,3b08e48b,0f736a0c,43cf4d04,3af886ff,1adce6ef,f3002fbd,f807a3c7,e5ba7672,e88ffc9d,efa3470f,a458ea53,affafacb,,3a171ecb,847cacb6,cb079c2d,20c22a1c
49830050,0,,0,1,2,6003,312,0,4,83,,0,,2,8cf07265,38a947a1,d8461118,82a61820,25c83c98,7e0ccccf,7415122a,0b153874,a73ee510,8924e76a,0e4ebdac,5c45a578,779f824b,07d13a8f,0f849a63,dba66dd1,e5ba7672,e96a7df2,,,44cb2862,ad3062eb,423fab69,cafb4e4d,,
49830272,1,4,32,32,11,1376,18,29,25,26,0,2,,11,05db9164,1cfdf714,2b9362b9,f46f41df,25c83c98,fe6b92e5,90a2c015,0b153874,a73ee510,e5d30305,0f736a0c,867038d3,3af886ff,1adce6ef,f3002fbd,c2f6e6e1,e5ba7672,e88ffc9d,083e89d9,a458ea53,60b707f7,,3a171ecb,3fdb382b,cb079c2d,49d68486
49830421,0,2,3,,6,1022,80,24,34,668,1,8,,6,05db9164,38a947a1,4470baf4,8c8a4c47,4cf72387,7e0ccccf,871caac6,0b153874,a73ee510,24e4550a,00e16cd3,bb669e25,c3e9876f,b28479f6,717db705,2b2ce127,e5ba7672,ade68c22,,,2b796e4a,,32c7478e,8d365d3b,,
49830581,0,12,0,1,,1055,0,26,2,5,2,4,1,,05db9164,1cfdf714,4b5faca4,f7fcada0,25c83c98,fbad5c96,e807f153,0b153874,a73ee510,28daff0d,1054ae5c,c7bba471,d7ce3abd,687dfaf4,a54fca2b,67fdfa7b,8efede7f,e88ffc9d,e3b5ceb7,b1252a9d,886b738a,ad3062eb,bcdee96c,daf43eb5,cb079c2d,6300d686
49830620,0,0,11,6,13,3353,420,76,45,1492,0,10,0,13,05db9164,04e09220,816605e2,9437973f,25c83c98,fbad5c96,ac2d4799,37e4aa92,a73ee510,938c8515,434d6c13,aaf4f26b,7301027a,b28479f6,b21f08fe,c09142b5,e5ba7672,e161d23a,,,ca6c35f4,,55dd3565,ded4aac9,,
49830671,0,,1,5,2,24202,21,0,3,2,,0,,2,be589b51,85af3139,d032c263,c18be181,25c83c98,fe6b92e5,78dcd87f,5b392875,a73ee510,bd45ab0c,8aa7f20a,dfbb09fb,706a14b0,d2dfe871,4882e4b3,84898b2a,e5ba7672,d4328054,,,0014c32a,,423fab69,3b183c5c,,
49830769,0,41,13,9,2,964,3,41,5,4,1,1,0,3,68fd1e64,1cfdf714,18df3138,13508380,4cf72387,,0df4df10,1f89b562,a73ee510,4d0f5c58,4d8549da,a2ac72de,51b97b8f,07d13a8f,e439dd9b,8382f8c3,e5ba7672,9df49ecd,55dd3565,b1252a9d,54914fa9,,3a171ecb,45ab94c8,cb079c2d,c84c4aec
